Time,Volts,Measure
6129.500,4.40,23485
6129.600,4.40,23493
6129.700,4.40,23491
6129.800,4.40,23484
6129.900,4.40,23480
6130.000,4.40,23494
6130.100,4.40,23492
6130.200,4.40,23482
6130.300,4.40,23494
6130.400,4.40,23483
6130.500,4.40,23493
6130.600,4.40,23492
6130.700,4.40,23470
6130.800,4.40,23494
6130.900,4.40,23494
6131.000,4.40,23478
6131.100,4.40,23492
6131.200,4.40,23471
6131.300,4.40,23491
6131.400,4.40,23490
6131.500,4.40,23482
6131.600,4.40,23491
6131.700,4.40,23493
6131.800,4.40,23484
6131.900,4.40,23497
6132.000,4.40,23473
6132.100,4.40,23482
6132.200,4.40,23495
6132.300,4.40,23491
6132.400,4.40,23492
6132.500,4.40,23454
6132.600,4.40,23489
6132.700,4.40,23493
6132.800,4.40,23483
6132.900,4.40,23492
6133.000,4.40,23485
6133.100,4.40,23493
6133.200,4.40,23493
6133.300,4.40,23489
6133.400,4.40,23491
6133.500,4.40,23457
6133.600,4.40,23492
6133.700,4.40,23490
6133.800,4.40,23471
6133.900,4.40,23492
6134.000,4.40,23501
6134.100,4.40,23482
6134.200,4.40,23475
6134.300,4.40,23490
6134.400,4.40,23478
6134.500,4.40,23482
6134.600,4.40,23485
6134.700,4.40,23482
6134.800,4.40,23480
6134.900,4.40,23491
6135.000,4.40,23495
6135.100,4.40,23493
6135.200,4.40,23494
6135.300,4.40,23489
6135.400,4.40,23491
6135.500,4.40,23494
6135.600,4.40,23487
6135.700,4.40,23492
6135.800,4.40,23476
6135.900,4.40,23493
6136.000,4.40,23489
6136.100,4.40,23488
6136.200,4.40,23492
6136.300,4.40,23468
6136.400,4.40,23488
6136.500,4.40,23494
6136.600,4.40,23467
6136.700,4.40,23487
6136.800,4.40,23484
6136.900,4.40,23487
6137.000,4.40,23469
6137.100,4.40,23499
6137.200,4.40,23475
6137.300,4.40,23464
6137.400,4.40,23485
6137.500,4.40,23485
6137.600,4.40,23484
6137.700,4.40,23491
6137.800,4.40,23493
6137.900,4.40,23490
6138.000,4.40,23494
6138.100,4.40,23460
6138.200,4.40,23490
6138.300,4.40,23481
6138.400,4.40,23497
6138.500,4.40,23493
6138.600,4.40,23461
6138.700,4.40,23495
6138.800,4.40,23494
6138.900,4.40,23495
6139.000,4.40,23492
6139.100,4.40,23467
6139.200,4.40,23491
6139.300,4.40,23488
6139.400,4.40,23486
6139.500,4.40,23490
6139.600,4.40,23485
6139.700,4.40,23486
6139.800,4.40,23496
6139.900,4.40,23472
6140.000,4.40,23487
6140.100,4.40,23479
6140.200,4.40,23487
6140.300,4.40,23493
6140.400,4.40,23468
6140.500,4.40,23488
6140.600,4.40,23489
6140.700,4.40,23495
6140.800,4.40,23492
6140.900,4.40,23481
6141.000,4.40,23484
6141.100,4.40,23498
6141.200,4.40,23496
6141.300,4.40,23492
6141.400,4.40,23466
6141.500,4.40,23491
6141.600,4.40,23493
6141.700,4.40,23493
6141.800,4.40,23491
6141.900,4.40,23481
6142.000,4.40,23491
6142.100,4.40,23491
6142.200,4.40,23493
6142.300,4.40,23489
6142.400,4.40,23472
6142.500,4.40,23480
6142.600,4.40,23494
6142.700,4.40,23460
6142.800,4.40,23491
6142.900,4.40,23496
6143.000,4.40,23493
6143.100,4.40,23494
6143.200,4.40,23484
6143.300,4.40,23488
6143.400,4.40,23496
6143.500,4.40,23490
6143.600,4.40,23492
6143.700,4.40,23457
6143.800,4.40,23489
6143.900,4.40,23493
6144.000,4.40,23490
6144.100,4.40,23491
6144.200,4.40,23468
6144.300,4.40,23493
6144.400,4.40,23492
6144.500,4.40,23481
6144.600,4.40,23491
6144.700,4.40,23480
6144.800,4.40,23486
6144.900,4.40,23492
6145.000,4.40,23474
6145.100,4.40,23492
6145.200,4.40,23487
6145.300,4.40,23487
6145.400,4.40,23494
6145.500,4.40,23469
6145.600,4.40,23484
6145.700,4.40,23467
6145.800,4.40,23488
6145.900,4.40,23496
6146.000,4.40,23493
6146.100,4.40,23494
6146.200,4.40,23493
6146.300,4.40,23495
6146.400,4.40,23493
6146.500,4.40,23483
6146.600,4.40,23476
6146.700,4.40,23494
6146.800,4.40,23492
6146.900,4.40,23493
6147.000,4.40,23457
6147.100,4.40,23493
6147.200,4.40,23494
6147.300,4.40,23493
6147.400,4.40,23490
6147.500,4.40,23485
6147.600,4.40,23492
6147.700,4.40,23495
6147.800,4.40,23506
6147.900,4.40,23493
6148.000,4.40,23484
6148.100,4.40,23478
6148.200,4.40,23480
6148.300,4.40,23467
6148.400,4.40,23491
6148.500,4.40,23490
6148.600,4.40,23488
6148.700,4.40,23486
6148.800,4.40,23470
6148.900,4.40,23483
6149.000,4.40,23492
6149.100,4.40,23492
6149.200,4.40,23494
6149.300,4.40,23485
6149.400,4.40,23489
6149.500,4.40,23488
6149.600,4.40,23491
6149.700,4.40,23503
6149.800,4.40,23485
6149.900,4.40,23491
6150.000,4.40,23494
6150.100,4.40,23481
6150.200,4.40,23492
6150.300,4.40,23477
6150.400,4.40,23493
6150.500,4.40,23496
6150.600,4.40,23493
6150.700,4.40,23492
6150.800,4.40,23497
6150.900,4.40,23487
6151.000,4.40,23490
6151.100,4.40,23480
6151.200,4.40,23484
6151.300,4.40,23492
6151.400,4.40,23475
6151.500,4.40,23480
6151.600,4.40,23484
6151.700,4.40,23486
6151.800,4.40,23480
6151.900,4.40,23485
6152.000,4.40,23488
6152.100,4.40,23468
6152.200,4.40,23479
6152.300,4.40,23481
6152.400,4.40,23493
6152.500,4.40,23493
6152.600,4.40,23493
6152.700,4.40,23484
6152.800,4.40,23497
6152.900,4.40,23493
6153.000,4.40,23491
6153.100,4.40,23475
6153.200,4.40,23492
6153.300,4.40,23490
6153.400,4.40,23484
6153.500,4.40,23491
6153.600,4.40,23480
6153.700,4.40,23492
6153.800,4.40,23493
6153.900,4.40,23450
6154.000,4.40,23491
6154.100,4.40,23497
6154.200,4.40,23486
6154.300,4.40,23482
6154.400,4.40,23467
6154.500,4.40,23481
6154.600,4.40,23474
6154.700,4.40,23491
6154.800,4.40,23491
6154.900,4.40,23487
6155.000,4.40,23485
6155.100,4.40,23498
6155.200,4.40,23486
6155.300,4.40,23487
6155.400,4.40,23469
6155.500,4.40,23488
6155.600,4.40,23489
6155.700,4.40,23492
6155.800,4.40,23492
6155.900,4.40,23467
6156.000,4.40,23490
6156.100,4.40,23497
6156.200,4.40,23490
6156.300,4.40,23490
6156.400,4.40,23473
6156.500,4.40,23490
6156.600,4.40,23493
6156.700,4.40,23501
6156.800,4.40,23485
6156.900,4.40,23496
6157.000,4.40,23489
6157.100,4.40,23492
6157.200,4.40,23467
6157.300,4.40,23489
6157.400,4.40,23497
6157.500,4.40,23487
6157.600,4.40,23487
6157.700,4.40,23483
6157.800,4.40,23488
6157.900,4.40,23488
6158.000,4.40,23494
6158.100,4.40,23490
6158.200,4.40,23473
6158.300,4.40,23493
6158.400,4.40,23487
6158.500,4.40,23488
6158.600,4.40,23492
6158.700,4.40,23498
6158.800,4.40,23493
6158.900,4.40,23495
6159.000,4.40,23487
6159.100,4.40,23488
6159.200,4.40,23471
6159.300,4.40,23486
6159.400,4.40,23494
6159.500,4.40,23498
6159.600,4.40,23487
6159.700,4.40,23480
6159.800,4.40,23484
6159.900,4.40,23491
6160.000,4.40,23488
6160.100,4.40,23481
6160.200,4.40,23492
6160.300,4.40,23493
6160.400,4.40,23487
6160.500,4.40,23475
6160.600,4.40,23486
6160.700,4.40,23478
6160.800,4.40,23490
6160.900,4.40,23484
6161.000,4.40,23458
6161.100,4.40,23486
6161.200,4.40,23494
6161.300,4.40,23493
6161.400,4.40,23493
6161.500,4.40,23464
6161.600,4.40,23491
6161.700,4.40,23502
6161.800,4.40,23500
6161.900,4.40,23492
6162.000,4.40,23465
6162.100,4.40,23490
6162.200,4.40,23496
6162.300,4.40,23494
6162.400,4.40,23492
6162.500,4.40,23467
6162.600,4.40,23492
6162.700,4.40,23494
6162.800,4.40,23491
6162.900,4.40,23498
6163.000,4.40,23492
6163.100,4.40,23492
6163.200,4.40,23491
6163.300,4.40,23493
6163.400,4.40,23496
6163.500,4.40,23502
6163.600,4.40,23491
6163.700,4.40,23499
6163.800,4.40,23469
6163.900,4.40,23481
6164.000,4.40,23488
6164.100,4.40,23492
6164.200,4.40,23505
6164.300,4.40,23473
6164.400,4.40,23491
6164.500,4.40,23491
6164.600,4.40,23492
6164.700,4.40,23495
6164.800,4.40,23491
6164.900,4.40,23492
6165.000,4.40,23492
6165.100,4.40,23498
6165.200,4.40,23465
6165.300,4.40,23481
6165.400,4.40,23493
6165.500,4.40,23497
6165.600,4.40,23496
6165.700,4.40,23496
6165.800,4.40,23479
6165.900,4.40,23492
6166.000,4.40,23498
6166.100,4.40,23498
6166.200,4.40,23495
6166.300,4.40,23487
6166.400,4.40,23497
6166.500,4.40,23500
6166.600,4.40,23486
6166.700,4.40,23497
6166.800,4.40,23473
6166.900,4.40,23498
6167.000,4.40,23480
6167.100,4.40,23496
6167.200,4.40,23495
6167.300,4.40,23477
6167.400,4.40,23490
6167.500,4.40,23486
6167.600,4.40,23472
6167.700,4.40,23499
6167.800,4.40,23492
6167.900,4.40,23491
6168.000,4.40,23492
6168.100,4.40,23488
6168.200,4.40,23492
6168.300,4.40,23512
6168.400,4.40,23499
6168.500,4.40,23492
6168.600,4.40,23483
6168.700,4.40,23485
6168.800,4.40,23493
6168.900,4.40,23497
6169.000,4.40,23499
6169.100,4.40,23480
6169.200,4.40,23497
6169.300,4.40,23490
6169.400,4.40,23486
6169.500,4.40,23497
6169.600,4.40,23465
6169.700,4.40,23497
6169.800,4.40,23487
6169.900,4.40,23494
6170.000,4.40,23494
6170.100,4.40,23468
6170.200,4.40,23481
6170.300,4.40,23512
6170.400,4.40,23469
6170.500,4.40,23498
6170.600,4.40,23490
6170.700,4.40,23497
6170.800,4.40,23500
6170.900,4.40,23482
6171.000,4.40,23491
6171.100,4.40,23489
6171.200,4.40,23497
6171.300,4.40,23500
6171.400,4.40,23484
6171.500,4.40,23496
6171.600,4.40,23499
6171.700,4.40,23496
6171.800,4.40,23496
6171.900,4.40,23454
6172.000,4.40,23497
6172.100,4.40,23499
6172.200,4.40,23500
6172.300,4.40,23497
6172.400,4.40,23476
6172.500,4.40,23493
6172.600,4.40,23492
6172.700,4.40,23495
6172.800,4.40,23497
6172.900,4.40,23479
6173.000,4.40,23492
6173.100,4.40,23478
6173.200,4.40,23502
6173.300,4.40,23494
6173.400,4.40,23498
6173.500,4.40,23491
6173.600,4.40,23497
6173.700,4.40,23482
6173.800,4.40,23491
6173.900,4.40,23514
6174.000,4.40,23496
6174.100,4.40,23495
6174.200,4.40,23501
6174.300,4.40,23490
6174.400,4.40,23497
6174.500,4.40,23498
6174.600,4.40,23497
6174.700,4.40,23486
6174.800,4.40,23496
6174.900,4.40,23495
6175.000,4.40,23500
6175.100,4.40,23496
6175.200,4.40,23475
6175.300,4.40,23496
6175.400,4.40,23499
6175.500,4.40,23496
6175.600,4.40,23490
6175.700,4.40,23479
6175.800,4.40,23493
6175.900,4.40,23492
6176.000,4.40,23498
6176.100,4.40,23496
6176.200,4.40,23496
6176.300,4.40,23497
6176.400,4.40,23488
6176.500,4.40,23487
6176.600,4.40,23489
6176.700,4.40,23485
6176.800,4.40,23497
6176.900,4.40,23497
6177.000,4.40,23471
6177.100,4.40,23494
6177.200,4.40,23497
6177.300,4.40,23503
6177.400,4.40,23496
6177.500,4.40,23469
6177.600,4.40,23497
6177.700,4.40,23498
6177.800,4.40,23496
6177.900,4.40,23497
6178.000,4.40,23477
6178.100,4.40,23493
6178.200,4.40,23506
6178.300,4.40,23498
6178.400,4.40,23497
6178.500,4.40,23491
6178.600,4.40,23489
6178.700,4.40,23486
6178.800,4.40,23485
6178.900,4.40,23494
6179.000,4.40,23481
6179.100,4.40,23487
6179.200,4.40,23490
6179.300,4.40,23494
6179.400,4.40,23499
6179.500,4.40,23496
6179.600,4.40,23498
6179.700,4.40,23499
6179.800,4.40,23447
6179.900,4.40,23490
6180.000,4.40,23498
6180.100,4.40,23493
6180.200,4.40,23490
6180.300,4.40,23441
6180.400,4.40,23490
6180.500,4.40,23496
6180.600,4.40,23490
6180.700,4.40,23497
6180.800,4.40,23491
6180.900,4.40,23497
6181.000,4.40,23500
6181.100,4.40,23486
6181.200,4.40,23492
6181.300,4.40,23470
6181.400,4.40,23487
6181.500,4.40,23472
6181.600,4.40,23497
6181.700,4.40,23496
6181.800,4.40,23501
6181.900,4.40,23498
6182.000,4.40,23486
6182.100,4.40,23498
6182.200,4.40,23489
6182.300,4.40,23488
6182.400,4.40,23496
6182.500,4.40,23497
6182.600,4.40,23478
6182.700,4.40,23490
6182.800,4.40,23500
6182.900,4.40,23488
6183.000,4.40,23494
6183.100,4.40,23493
6183.200,4.40,23495
6183.300,4.40,23491
6183.400,4.40,23487
6183.500,4.40,23498
6183.600,4.40,23472
6183.700,4.40,23497
6183.800,4.40,23497
6183.900,4.40,23478
6184.000,4.40,23497
6184.100,4.40,23449
6184.200,4.40,23494
6184.300,4.40,23507
6184.400,4.40,23494
6184.500,4.40,23488
6184.600,4.40,23469
6184.700,4.40,23486
6184.800,4.40,23496
6184.900,4.40,23471
6185.000,4.40,23493
6185.100,4.40,23497
6185.200,4.40,23497
6185.300,4.40,23496
6185.400,4.40,23475
6185.500,4.40,23483
6185.600,4.40,23496
6185.700,4.40,23493
6185.800,4.40,23496
6185.900,4.40,23494
6186.000,4.40,23502
6186.100,4.40,23498
6186.200,4.40,23505
6186.300,4.40,23496
6186.400,4.40,23463
6186.500,4.40,23498
6186.600,4.40,23492
6186.700,4.40,23498
6186.800,4.40,23500
6186.900,4.40,23503
6187.000,4.40,23487
6187.100,4.40,23492
6187.200,4.40,23482
6187.300,4.40,23494
6187.400,4.40,23483
6187.500,4.40,23497
6187.600,4.40,23490
6187.700,4.40,23493
6187.800,4.40,23494
6187.900,4.40,23494
6188.000,4.40,23499
6188.100,4.40,23500
6188.200,4.40,23485
6188.300,4.40,23495
6188.400,4.40,23493
6188.500,4.40,23501
6188.600,4.40,23495
6188.700,4.40,23480
6188.800,4.40,23495
6188.900,4.40,23498
6189.000,4.40,23489
6189.100,4.40,23496
6189.200,4.40,23478
6189.300,4.40,23489
6189.400,4.40,23504
6189.500,4.40,23482
6189.600,4.40,23486
6189.700,4.40,23502
6189.800,4.40,23490
6189.900,4.40,23497
6190.000,4.40,23487
6190.100,4.40,23491
6190.200,4.40,23499
6190.300,4.40,23490
6190.400,4.40,23497
6190.500,4.40,23489
6190.600,4.40,23485
6190.700,4.40,23499
6190.800,4.40,23497
6190.900,4.40,23497
6191.000,4.40,23478
6191.100,4.40,23491
6191.200,4.40,23497
6191.300,4.40,23482
6191.400,4.40,23496
6191.500,4.40,23461
6191.600,4.40,23497
6191.700,4.40,23498
6191.800,4.40,23507
6191.900,4.40,23485
6192.000,4.40,23483
6192.100,4.40,23492
6192.200,4.40,23478
6192.300,4.40,23489
6192.400,4.40,23495
6192.500,4.40,23493
6192.600,4.40,23492
6192.700,4.40,23482
6192.800,4.40,23474
6192.900,4.40,23491
6193.000,4.40,23489
6193.100,4.40,23499
6193.200,4.40,23496
6193.300,4.40,23470
6193.400,4.40,23506
6193.500,4.40,23486
6193.600,4.40,23497
6193.700,4.40,23500
6193.800,4.40,23473
6193.900,4.40,23492
6194.000,4.40,23498
6194.100,4.40,23487
6194.200,4.40,23496
6194.300,4.40,23486
6194.400,4.40,23497
6194.500,4.40,23497
6194.600,4.40,23465
6194.700,4.40,23496
6194.800,4.40,23480
6194.900,4.40,23492
6195.000,4.40,23497
6195.100,4.40,23478
6195.200,4.40,23496
6195.300,4.40,23490
6195.400,4.40,23494
6195.500,4.40,23492
6195.600,4.40,23507
6195.700,4.40,23490
6195.800,4.40,23485
6195.900,4.40,23487
6196.000,4.40,23502
6196.100,4.40,23477
6196.200,4.40,23487
6196.300,4.40,23499
6196.400,4.40,23498
6196.500,4.40,23498
6196.600,4.40,23471
6196.700,4.40,23494
6196.800,4.40,23502
6196.900,4.40,23483
6197.000,4.40,23497
6197.100,4.40,23492
6197.200,4.40,23496
6197.300,4.40,23498
6197.400,4.40,23495
6197.500,4.40,23497
6197.600,4.40,23479
6197.700,4.40,23496
6197.800,4.40,23506
6197.900,4.40,23493
6198.000,4.40,23496
6198.100,4.40,23500
6198.200,4.40,23497
6198.300,4.40,23488
6198.400,4.40,23485
6198.500,4.40,23493
6198.600,4.40,23497
6198.700,4.40,23497
6198.800,4.40,23497
6198.900,4.40,23456
6199.000,4.40,23495
6199.100,4.40,23485
6199.200,4.40,23500
6199.300,4.40,23501
6199.400,4.40,23485
6199.500,4.40,23495
6199.600,4.40,23499
6199.700,4.40,23502
6199.800,4.40,23496
6199.900,4.40,23500
6200.000,4.40,23496
6200.100,4.40,23496
6200.200,4.40,23496
6200.300,4.40,23497
6200.400,4.40,23509
6200.500,4.40,23492
6200.600,4.40,23483
6200.700,4.40,23489
6200.800,4.40,23476
6200.900,4.40,23506
6201.000,4.40,23493
6201.100,4.40,23500
6201.200,4.40,23475
6201.300,4.40,23493
6201.400,4.40,23505
6201.500,4.40,23498
6201.600,4.40,23497
6201.700,4.40,23484
6201.800,4.40,23489
6201.900,4.40,23499
6202.000,4.40,23498
6202.100,4.40,23496
6202.200,4.40,23460
6202.300,4.40,23497
6202.400,4.40,23503
6202.500,4.40,23499
6202.600,4.40,23496
6202.700,4.40,23475
6202.800,4.40,23496
6202.900,4.40,23493
6203.000,4.40,23511
6203.100,4.40,23497
6203.200,4.40,23494
6203.300,4.40,23497
6203.400,4.40,23498
6203.500,4.40,23501
6203.600,4.40,23500
6203.700,4.40,23496
6203.800,4.40,23487
6203.900,4.40,23498
6204.000,4.40,23493
6204.100,4.40,23494
6204.200,4.40,23494
6204.300,4.40,23497
6204.400,4.40,23489
6204.500,4.40,23484
6204.600,4.40,23495
6204.700,4.40,23496
6204.800,4.40,23499
6204.900,4.40,23491
6205.000,4.40,23486
6205.100,4.40,23494
6205.200,4.40,23500
6205.300,4.40,23511
6205.400,4.40,23497
6205.500,4.40,23482
6205.600,4.40,23497
6205.700,4.40,23472
6205.800,4.40,23488
6205.900,4.40,23495
6206.000,4.40,23474
6206.100,4.40,23494
6206.200,4.40,23483
6206.300,4.40,23481
6206.400,4.40,23491
6206.500,4.40,23496
6206.600,4.40,23495
6206.700,4.40,23498
6206.800,4.40,23495
6206.900,4.40,23495
6207.000,4.40,23498
6207.100,4.40,23485
6207.200,4.40,23505
6207.300,4.40,23500
6207.400,4.40,23490
6207.500,4.40,23500
6207.600,4.40,23498
6207.700,4.40,23497
6207.800,4.40,23477
6207.900,4.40,23492
6208.000,4.40,23489
6208.100,4.40,23499
6208.200,4.40,23498
6208.300,4.40,23475
6208.400,4.40,23493
6208.500,4.40,23498
6208.600,4.40,23490
6208.700,4.40,23497
6208.800,4.40,23462
6208.900,4.40,23498
6209.000,4.40,23492
6209.100,4.40,23490
6209.200,4.40,23496
6209.300,4.40,23487
6209.400,4.40,23492
6209.500,4.40,23501
6209.600,4.40,23472
6209.700,4.40,23490
6209.800,4.40,23501
6209.900,4.40,23492
6210.000,4.40,23492
6210.100,4.40,23481
6210.200,4.40,23499
6210.300,4.40,23496
6210.400,4.40,23494
6210.500,4.40,23492
6210.600,4.40,23494
6210.700,4.40,23491
6210.800,4.40,23497
6210.900,4.40,23496
6211.000,4.40,23491
6211.100,4.40,23481
6211.200,4.40,23497
6211.300,4.40,23491
6211.400,4.40,23484
6211.500,4.40,23496
6211.600,4.40,23468
6211.700,4.40,23494
6211.800,4.40,23499
6211.900,4.40,23485
6212.000,4.40,23497
6212.100,4.40,23487
6212.200,4.40,23489
6212.300,4.40,23503
6212.400,4.40,23492
6212.500,4.40,23492
6212.600,4.40,23491
6212.700,4.40,23491
6212.800,4.40,23496
6212.900,4.40,23500
6213.000,4.40,23485
6213.100,4.40,23497
6213.200,4.40,23499
6213.300,4.40,23498
6213.400,4.40,23478
6213.500,4.40,23494
6213.600,4.40,23497
6213.700,4.40,23500
6213.800,4.40,23495
6213.900,4.40,23470
6214.000,4.40,23498
6214.100,4.40,23498
6214.200,4.40,23511
6214.300,4.40,23492
6214.400,4.40,23476
6214.500,4.40,23496
6214.600,4.40,23497
6214.700,4.40,23488
6214.800,4.40,23496
6214.900,4.40,23482
6215.000,4.40,23494
6215.100,4.40,23492
6215.200,4.40,23484
6215.300,4.40,23492
6215.400,4.40,23473
6215.500,4.40,23493
6215.600,4.40,23498
6215.700,4.40,23474
6215.800,4.40,23492
6215.900,4.40,23492
6216.000,4.40,23496
6216.100,4.40,23497
6216.200,4.40,23494
6216.300,4.40,23489
6216.400,4.40,23497
6216.500,4.40,23498
6216.600,4.40,23501
6216.700,4.40,23461
6216.800,4.40,23494
6216.900,4.40,23499
6217.000,4.40,23483
6217.100,4.40,23494
6217.200,4.40,23478
6217.300,4.40,23496
6217.400,4.40,23495
6217.500,4.40,23494
6217.600,4.40,23496
6217.700,4.40,23485
6217.800,4.40,23498
6217.900,4.40,23497
6218.000,4.40,23473
6218.100,4.40,23504
6218.200,4.40,23478
6218.300,4.40,23495
6218.400,4.40,23483
6218.500,4.40,23469
6218.600,4.40,23498
6218.700,4.40,23499
6218.800,4.40,23495
6218.900,4.40,23494
6219.000,4.40,23497
6219.100,4.40,23489
6219.200,4.40,23503
6219.300,4.40,23490
6219.400,4.40,23493
6219.500,4.40,23486
6219.600,4.40,23492
6219.700,4.40,23494
6219.800,4.40,23490
6219.900,4.40,23497
6220.000,4.40,23485
6220.100,4.40,23485
6220.200,4.40,23501
6220.300,4.40,23499
6220.400,4.40,23498
6220.500,4.40,23487
6220.600,4.40,23493
6220.700,4.40,23498
6220.800,4.40,23495
6220.900,4.40,23497
6221.000,4.40,23480
6221.100,4.40,23496
6221.200,4.40,23489
6221.300,4.40,23497
6221.400,4.40,23496
6221.500,4.40,23476
6221.600,4.40,23496
6221.700,4.40,23497
6221.800,4.40,23479
6221.900,4.40,23496
6222.000,4.40,23479
6222.100,4.40,23496
6222.200,4.40,23492
6222.300,4.40,23492
6222.400,4.40,23496
6222.500,4.40,23496
6222.600,4.40,23491
6222.700,4.40,23493
6222.800,4.40,23475
6222.900,4.40,23496
6223.000,4.40,23494
6223.100,4.40,23496
6223.200,4.40,23485
6223.300,4.40,23493
6223.400,4.40,23495
6223.500,4.40,23497
6223.600,4.40,23487
6223.700,4.40,23486
6223.800,4.40,23493
6223.900,4.40,23492
6224.000,4.40,23487
6224.100,4.40,23497
6224.200,4.40,23498
6224.300,4.40,23463
6224.400,4.40,23495
6224.500,4.40,23496
6224.600,4.40,23496
6224.700,4.40,23497
6224.800,4.40,23484
6224.900,4.40,23497
6225.000,4.40,23496
6225.100,4.40,23460
6225.200,4.40,23494
6225.300,4.40,23478
6225.400,4.40,23492
6225.500,4.40,23490
6225.600,4.40,23494
6225.700,4.40,23496
6225.800,4.40,23507
6225.900,4.40,23488
6226.000,4.40,23504
6226.100,4.40,23501
6226.200,4.40,23494
6226.300,4.40,23511
6226.400,4.40,23493
6226.500,4.40,23497
6226.600,4.40,23477
6226.700,4.40,23499
6226.800,4.40,23494
6226.900,4.40,23498
6227.000,4.40,23496
6227.100,4.40,23475
6227.200,4.40,23491
6227.300,4.40,23499
6227.400,4.40,23499
6227.500,4.40,23496
6227.600,4.40,23463
6227.700,4.40,23497
6227.800,4.40,23500
6227.900,4.40,23494
6228.000,4.40,23495
6228.100,4.40,23470
6228.200,4.40,23493
6228.300,4.40,23498
6228.400,4.40,23482
6228.500,4.40,23496
6228.600,4.40,23492
6228.700,4.40,23483
6228.800,4.40,23507
6228.900,4.40,23490
6229.000,4.40,23493
6229.100,4.40,23485
6229.200,4.40,23499
6229.300,4.40,23496
6229.400,4.40,23476
6229.500,4.40,23492
6229.600,4.40,23493
6229.700,4.40,23498
6229.800,4.40,23493
6229.900,4.40,23495
6230.000,4.40,23494
6230.100,4.40,23486
6230.200,4.40,23496
6230.300,4.40,23496
6230.400,4.40,23466
6230.500,4.40,23496
6230.600,4.40,23495
6230.700,4.40,23490
6230.800,4.40,23495
6230.900,4.40,23477
6231.000,4.40,23497
6231.100,4.40,23483
6231.200,4.40,23489
6231.300,4.40,23495
6231.400,4.40,23498
6231.500,4.40,23489
6231.600,4.40,23496
6231.700,4.40,23465
6231.800,4.40,23490
6231.900,4.40,23496
6232.000,4.40,23493
6232.100,4.40,23497
6232.200,4.40,23466
6232.300,4.40,23497
6232.400,4.40,23509
6232.500,4.40,23498
6232.600,4.40,23497
6232.700,4.40,23480
6232.800,4.40,23497
6232.900,4.40,23494
6233.000,4.40,23494
6233.100,4.40,23497
6233.200,4.40,23481
6233.300,4.40,23496
6233.400,4.40,23496
6233.500,4.40,23476
6233.600,4.40,23499
6233.700,4.40,23480
6233.800,4.40,23496
6233.900,4.50,24001
6234.000,4.50,24045
6234.100,4.50,24025
6234.200,4.50,24018
6234.300,4.50,24013
6234.400,4.50,24025
6234.500,4.50,24007
6234.600,4.50,24008
6234.700,4.50,24022
6234.800,4.50,24032
6234.900,4.50,24024
6235.000,4.50,24008
6235.100,4.50,24025
6235.200,4.50,24030
6235.300,4.50,24029
6235.400,4.50,24031
6235.500,4.50,24007
6235.600,4.50,24030
6235.700,4.50,24025
6235.800,4.50,24020
6235.900,4.50,24031
6236.000,4.50,24012
6236.100,4.50,24032
6236.200,4.50,24032
6236.300,4.50,24008
6236.400,4.50,24031
6236.500,4.50,23999
6236.600,4.50,24020
6236.700,4.50,24016
6236.800,4.50,24034
6236.900,4.50,24030
6237.000,4.50,24023
6237.100,4.50,24027
6237.200,4.50,24023
6237.300,4.50,24031
6237.400,4.50,24005
6237.500,4.50,24040
6237.600,4.50,24018
6237.700,4.50,24032
6237.800,4.50,23988
6237.900,4.50,24027
6238.000,4.50,24033
6238.100,4.50,24033
6238.200,4.50,24033
6238.300,4.50,24006
6238.400,4.50,24032
6238.500,4.50,24035
6238.600,4.50,24033
6238.700,4.50,24030
6238.800,4.50,23995
6238.900,4.50,24032
6239.000,4.50,24028
6239.100,4.50,24025
6239.200,4.50,24032
6239.300,4.50,24009
6239.400,4.50,24030
6239.500,4.50,24015
6239.600,4.50,23984
6239.700,4.50,24027
6239.800,4.50,24032
6239.900,4.50,24022
6240.000,4.50,24028
6240.100,4.50,24031
6240.200,4.50,24023
6240.300,4.50,24033
6240.400,4.50,24031
6240.500,4.50,24018
6240.600,4.50,24007
6240.700,4.50,24019
6240.800,4.50,24017
6240.900,4.50,24024
6241.000,4.50,24030
6241.100,4.50,24004
6241.200,4.50,24024
6241.300,4.50,24032
6241.400,4.50,24033
6241.500,4.50,24029
6241.600,4.50,24014
6241.700,4.50,24033
6241.800,4.50,24033
6241.900,4.50,24020
6242.000,4.50,24033
6242.100,4.50,24002
6242.200,4.50,24028
6242.300,4.50,24030
6242.400,4.50,24015
6242.500,4.50,24029
6242.600,4.50,24023
6242.700,4.50,24030
6242.800,4.50,24032
6242.900,4.50,24028
6243.000,4.50,24023
6243.100,4.50,24036
6243.200,4.50,24022
6243.300,4.50,24032
6243.400,4.50,24020
6243.500,4.50,24025
6243.600,4.50,24030
6243.700,4.50,24031
6243.800,4.50,24030
6243.900,4.50,24001
6244.000,4.50,24025
6244.100,4.50,24023
6244.200,4.50,24026
6244.300,4.50,24029
6244.400,4.50,24003
6244.500,4.50,24021
6244.600,4.50,24027
6244.700,4.50,24024
6244.800,4.50,24030
6244.900,4.50,24020
6245.000,4.50,24030
6245.100,4.50,24019
6245.200,4.50,24032
6245.300,4.50,24029
6245.400,4.50,24021
6245.500,4.50,24022
6245.600,4.50,24026
6245.700,4.50,24012
6245.800,4.50,24023
6245.900,4.50,24041
